Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Max,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Init_Win_bytes_forward, Init_Win_bytes_backward, min_seg_size_forward, Label
10.42.0.42-104.192.108.27-38353-443-6,10.42.0.42,38353,104.192.108.27,443,6,27/06/2017 03:44:34,952,7138,79.33333333,648.9090909,228.8156451,0.650526556,34996330,0,0,0,1,0,0,65535,33,32,SCAREWARE_FAKEAV
180.149.136.194-10.42.0.42-80-48106-6,10.42.0.42,48106,180.149.136.194,80,6,7/7/2017 3:47,723,317,241,105.6666667,1859.344188,10.7269857,258330,0,0,0,1,0,0,65535,126,20,BENIGN
10.42.0.1-10.42.0.42-53-54160-17,10.42.0.42,54160,10.42.0.1,53,17,14/08/2017 04:41:23,30,113,30,113,1865.574284,26.09194802,76652,0,0,0,0,0,0,-1,-1,32,SMSMALWARE_MAZARBOT
10.42.0.211-117.121.27.13-47412-80-6,10.42.0.211,47412,117.121.27.13,80,6,14/06/2017 05:44:40,472,154,118,38.5,59.66770237,0.762526548,9996951,0,0,0,1,0,0,65535,31,20,ADWARE_DOWGIN
172.217.10.142-10.42.0.211-80-45978-6,172.217.10.142,80,10.42.0.211,45978,6,6/8/2017 9:36,0,0,0,0,0,50.28031274,39777,0,0,0,0,1,1,340,1369,32,BENIGN
10.42.0.151-64.71.142.124-44521-443-6,64.71.142.124,443,10.42.0.151,44521,6,13/06/2017 04:51:05,62,0,8.857142857,0,26.26170552,6.353638432,669141,0,1,0,0,1,0,33,1776,20,ADWARE_EWIND
137.175.31.97-10.42.0.211-80-44482-6,10.42.0.211,44482,137.175.31.97,80,6,15/06/2017 07:41:59,0,0,0,0,0,7168.458781,279,0,0,0,0,1,0,1386,-1,32,ADWARE_GOOLIGAN
10.42.0.211-23.208.35.210-43409-80-6,10.42.0.211,43409,23.208.35.210,80,6,25/08/2017 03:29:21,622,29637,27.04347826,1288.565217,280943.3174,427.0925212,26727,0,0,0,1,0,0,65535,944,32,RANSOMWARE_LOCKERPIN
173.241.242.143-10.42.0.211-443-45264-6,10.42.0.211,45264,173.241.242.143,443,6,4/8/2017 6:54,0,31,0,31,24.57840114,1.585703299,1261270,1,0,0,0,0,0,0,64,20,BENIGN
175.100.207.204-10.42.0.42-80-53881-6,10.42.0.42,53881,175.100.207.204,80,6,20/06/2017 02:23:30,0,0,0,0,0,0.051473086,38855257,0,0,0,0,1,0,5840,-1,20,BENIGN
172.217.10.131-10.42.0.151-443-41584-6,10.42.0.151,41584,172.217.10.131,443,6,7/7/2017 9:26,0,0,0,0,0,51.65556072,38718,0,0,0,0,1,1,1635,361,32,BENIGN
10.42.0.151-74.125.192.188-47298-5228-6,10.42.0.151,47298,74.125.192.188,5228,6,7/7/2017 1:42,50,0,16.66666667,0,174.2591373,13.94073098,147015,0,1,0,0,1,0,531,531,32,BENIGN
172.217.0.227-10.42.0.151-443-42497-6,172.217.0.227,443,10.42.0.151,42497,6,13/06/2017 06:28:45,0,0,0,0,0,3.452841948,579233,0,0,0,0,1,0,361,1591,32,ADWARE_EWIND
10.42.0.211-98.139.199.204-55815-443-6,10.42.0.211,55815,98.139.199.204,443,6,30/06/2017 09:43:10,1109,6213,110.9,564.8181818,80.97394604,0.232238851,90242057,0,0,0,1,0,0,65535,67,32,SMSMALWARE_FAKENOTIFY
10.42.0.211-121.12.98.63-48399-80-6,121.12.98.63,80,10.42.0.211,48399,6,30/06/2017 10:43:48,0,0,0,0,0,24.9662955,80108,0,0,0,0,1,1,502,1369,20,SMSMALWARE_FAKENOTIFY
10.42.0.211-121.12.98.64-58331-80-6,10.42.0.211,58331,121.12.98.64,80,6,26/06/2017 10:54:51,0,0,0,0,0,1.356098613,1474819,0,0,0,0,1,0,1460,511,20,SCAREWARE_ANDROIDDEFENDER
10.42.0.211-119.146.74.34-36924-80-6,10.42.0.211,36924,119.146.74.34,80,6,6/7/2017 4:38,0,0,0,0,0,2262.443439,2182,0,0,0,0,1,0,1415,-1,20,BENIGN
180.149.138.210-10.42.0.211-80-58779-6,10.42.0.211,58779,180.149.138.210,80,6,13/06/2017 06:25:57,770,4089,256.6666667,817.8,8150.250429,13.41881116,254012,0,0,0,1,0,0,65535,127,20,ADWARE_KEMOGE
192.229.173.173-10.42.0.211-80-34827-6,10.42.0.211,34827,192.229.173.173,80,6,28/08/2017 11:20:17,0,0,0,0,0,2.07058057,1344111,0,0,0,0,1,1,285,-1,32,RANSOMWARE_LOCKERPIN
10.42.0.211-23.194.140.226-47132-80-6,23.194.140.226,80,10.42.0.211,47132,6,28/06/2017 12:07:12,0,0,0,0,0,296.8239834,6738,0,0,0,0,1,1,905,1369,32,SCAREWARE_FAKEJOBOFFER
184.25.49.105-10.42.0.151-443-38521-6,10.42.0.151,38521,184.25.49.105,443,6,19/06/2017 08:31:54,635,3434,70.55555556,572.3333333,311.5173452,1.148380481,12753775,0,0,0,1,0,0,65535,939,32,BENIGN
172.217.10.66-10.42.0.211-443-39070-6,10.42.0.211,39070,172.217.10.66,443,6,6/8/2017 3:14,0,0,0,0,0,0.216036754,9257684,0,0,0,0,1,0,4353,-1,32,BENIGN
180.149.134.221-10.42.0.151-80-53642-6,10.42.0.151,53642,180.149.134.221,80,6,13/06/2017 10:33:45,0,0,0,0,0,0.073376645,27256629,0,0,0,0,1,0,1369,-1,20,ADWARE_EWIND
10.42.0.151-64.71.142.120-33658-80-6,10.42.0.151,33658,64.71.142.120,80,6,18/06/2017 11:01:47,2603,39852,92.96428571,1285.548387,56520.30364,78.54664739,297315,0,0,0,1,0,0,65535,39,20,BENIGN
10.42.0.42-98.139.199.205-42416-443-6,10.42.0.42,42416,98.139.199.205,443,6,28/06/2017 11:42:23,327,5673,40.875,630.3333333,509.8504379,1.444576241,11524787,0,0,0,1,0,0,65535,61,32,SCAREWARE_FAKEAV
202.77.129.161-10.42.0.211-443-34286-6,10.42.0.211,34286,202.77.129.161,443,6,22/08/2017 02:01:52,0,0,0,0,0,0.318759769,11789538,0,0,0,1,0,0,65535,14600,20,RANSOMWARE_JISUT
173.194.175.188-10.42.0.42-5228-56722-6,10.42.0.42,56722,173.194.175.188,5228,6,29/08/2017 09:27:21,4236,1356,529.5,339,65.6673263,0.140917009,53797397,0,1,0,0,1,0,1637,378,32,RANSOMWARE_SVPENG
10.42.0.211-106.11.129.144-36836-443-6,10.42.0.211,36836,106.11.129.144,443,6,26/06/2017 11:38:07,6117,9528,191.15625,414.2608696,153.3728589,0.53918231,90248706,0,0,0,1,0,0,65535,0,20,SCAREWARE_ANDROIDDEFENDER
10.42.0.151-98.139.199.205-59360-443-6,10.42.0.151,59360,98.139.199.205,443,6,30/06/2017 12:20:35,327,5673,27.25,630.3333333,423.9085855,1.483680049,13964109,0,0,0,1,0,0,65535,61,32,SCAREWARE_PENETHO
172.217.3.106-10.42.0.151-443-55804-6,10.42.0.151,55804,172.217.3.106,443,6,30/06/2017 10:02:24,0,0,0,0,0,5.703302783,350674,0,0,0,0,1,1,1635,-1,32,SCAREWARE_PENETHO
10.42.0.42-104.244.43.3-48037-443-6,10.42.0.42,48037,104.244.43.3,443,6,17/07/2017 10:53:56,0,0,0,0,0,0.082299401,36420606,0,0,0,0,1,0,1822,-1,32,SMSMALWARE_NANDROBOX
10.42.0.151-10.42.0.1-12010-53-17,10.42.0.151,12010,10.42.0.1,53,17,22/08/2017 10:32:19,45,109,45,109,585.0108075,7.597542955,263243,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_WANNALOCKER
10.42.0.151-103.235.46.212-51741-443-6,10.42.0.151,51741,103.235.46.212,443,6,15/06/2017 10:40:20,0,0,0,0,0,1.612591111,1240240,0,0,0,0,1,1,7330,-1,20,ADWARE_FEIWO
172.217.11.3-10.42.0.42-443-44757-17,10.42.0.42,44757,172.217.11.3,443,17,6/7/2017 6:20,21941,1998,953.9565217,153.6923077,7443.538372,11.19375836,2983350,0,0,0,0,0,0,-1,-1,20,BENIGN
192.229.173.173-10.42.0.42-80-58080-6,10.42.0.42,58080,192.229.173.173,80,6,7/8/2017 9:42,0,0,0,0,0,0.118219967,25370592,0,0,0,0,1,0,3315,-1,32,BENIGN
183.232.231.172-10.42.0.211-443-55513-6,10.42.0.211,55513,183.232.231.172,443,6,15/06/2017 07:28:55,0,0,0,0,0,0.193207594,10351560,0,0,0,0,1,1,1369,-1,20,ADWARE_GOOLIGAN
172.217.10.3-10.42.0.151-80-51870-6,172.217.10.3,80,10.42.0.151,51870,6,5/8/2017 7:24,0,0,0,0,0,1043.841336,1916,0,0,0,0,1,1,332,1369,32,BENIGN
10.42.0.211-103.43.91.9-43947-443-6,103.43.91.9,443,10.42.0.211,43947,6,11/7/2017 11:34,0,0,0,0,0,1001.001001,1998,0,0,0,0,1,1,57,1369,32,SMSMALWARE_PLANKTON
10.42.0.42-69.147.82.61-53796-443-6,10.42.0.42,53796,69.147.82.61,443,6,5/8/2017 2:34,0,0,0,0,0,3139.717425,637,0,0,0,0,1,0,8170,-1,32,BENIGN
140.205.218.50-10.42.0.211-80-41776-6,10.42.0.211,41776,140.205.218.50,80,6,15/06/2017 03:26:45,0,0,0,0,0,525.3480431,3807,0,0,0,0,1,0,65535,-1,20,ADWARE_GOOLIGAN
172.217.12.206-10.42.0.42-443-50029-6,172.217.12.206,443,10.42.0.42,50029,6,7/7/2017 8:02,0,0,0,0,0,229.9555419,12727,0,0,0,0,1,1,361,1638,32,BENIGN
198.11.188.75-10.42.0.151-443-49824-6,10.42.0.151,49824,198.11.188.75,443,6,18/06/2017 12:47:53,4290,8216,186.5217391,304.2962963,2318.05768,9.267782186,3132699,0,0,0,1,0,0,65535,10812,20,BENIGN
10.42.0.211-123.125.29.220-38289-80-6,10.42.0.211,38289,123.125.29.220,80,6,6/7/2017 12:05,1297,193,432.3333333,64.33333333,2351.188692,9.467873926,318277,0,0,0,1,0,0,65535,135,20,BENIGN
172.217.5.227-10.42.0.151-443-55157-6,10.42.0.151,55157,172.217.5.227,443,6,18/06/2017 01:56:23,443,4191,49.22222222,523.875,80.96554257,0.297025081,57022640,0,0,0,1,0,0,65535,349,32,BENIGN
10.42.0.42-103.235.46.212-48828-443-6,10.42.0.42,48828,103.235.46.212,443,6,8/7/2017 4:18,0,0,0,0,0,5.617819724,502450,0,0,0,0,1,0,1597,-1,20,BENIGN
10.42.0.42-66.231.239.120-53430-443-6,66.231.239.120,443,10.42.0.42,53430,6,3/7/2017 11:59,46,0,23,0,160.9196206,17.49126311,139472,0,0,0,0,1,1,67,8170,20,BENIGN
10.42.0.151-76.13.28.196-40511-443-6,76.13.28.196,443,10.42.0.151,40511,6,21/07/2017 01:01:15,0,0,0,0,0,721.5007215,2772,0,0,0,0,1,1,61,1595,32,BENIGN
10.42.0.211-121.12.98.64-38470-80-6,10.42.0.211,38470,121.12.98.64,80,6,20/06/2017 03:43:30,0,0,0,0,0,0.206595926,9680733,0,0,0,0,1,0,3422,-1,20,BENIGN
172.217.11.42-10.42.0.211-443-60688-6,10.42.0.211,60688,172.217.11.42,443,6,5/8/2017 6:52,0,0,0,0,0,14.4318887,138582,0,0,0,0,1,1,362,-1,32,BENIGN
10.42.0.211-10.42.0.1-63416-53-17,10.42.0.211,63416,10.42.0.1,53,17,21/06/2017 08:34:04,36,80,36,80,379.8309752,6.548809918,305399,0,0,0,0,0,0,-1,-1,40,BENIGN
172.217.3.35-10.42.0.151-80-56989-6,10.42.0.151,56989,172.217.3.35,80,6,29/08/2017 09:22:36,0,0,0,0,0,0.122553698,32486190,0,0,0,1,0,0,65535,42408,32,RANSOMWARE_RANSOMBO
10.42.0.211-14.199.20.33-60774-25171-17,10.42.0.211,60774,14.199.20.33,25171,17,24/08/2017 01:39:17,18,26,18,26,179.6130971,8.164231685,244971,0,0,0,0,0,0,-1,-1,20,RANSOMWARE_LOCKERPIN
172.217.10.14-10.42.0.42-80-58737-6,10.42.0.42,58737,172.217.10.14,80,6,23/06/2017 11:05:22,0,0,0,0,0,43.85868731,45601,0,0,0,0,1,1,349,-1,32,SCAREWARE_AVPASS
172.217.2.110-10.42.0.151-443-39994-6,10.42.0.151,39994,172.217.2.110,443,6,15/06/2017 10:09:05,1924,5229,137.4285714,402.2307692,2766.858963,10.44389655,1714527,0,0,0,1,0,0,65535,365,32,ADWARE_FEIWO
219.142.78.162-10.42.0.151-80-36994-6,10.42.0.151,36994,219.142.78.162,80,6,14/06/2017 03:55:37,689,317,229.6666667,105.6666667,1962.329515,11.70375456,254240,0,0,0,1,0,0,65535,125,20,ADWARE_SHUANET
183.79.253.233-10.42.0.211-443-60083-6,10.42.0.211,60083,183.79.253.233,443,6,7/7/2017 11:51,0,0,0,0,0,0.394457141,7570108,0,0,0,0,1,0,1867,-1,32,BENIGN
180.149.136.194-10.42.0.211-80-48251-6,10.42.0.211,48251,180.149.136.194,80,6,28/08/2017 05:02:44,0,0,0,0,0,7.181818508,278481,0,0,0,0,1,1,1386,125,20,BENIGN
174.35.73.168-10.42.0.151-80-55406-6,10.42.0.151,55406,174.35.73.168,80,6,14/06/2017 07:57:50,658,272,164.5,68,146.7581828,1.262435981,6285696,0,0,0,1,0,0,65535,674,32,ADWARE_SHUANET
198.54.117.212-10.42.0.42-80-35274-6,10.42.0.42,35274,198.54.117.212,80,6,25/08/2017 09:07:56,200,0,66.66666667,0,913.8303657,27.41491097,106131,0,0,0,1,0,0,65535,123,32,RANSOMWARE_SVPENG
10.42.0.42-72.21.207.79-53483-443-6,10.42.0.42,53483,72.21.207.79,443,6,7/7/2017 10:32,6248,6379,446.2857143,398.6875,390.0303462,0.926657986,29951716,0,0,0,1,0,0,65535,516,20,BENIGN
203.205.158.62-10.42.0.211-80-48102-6,10.42.0.211,48102,203.205.158.62,80,6,9/8/2017 9:46,0,0,0,0,0,0.534111142,3744539,0,0,0,0,1,0,1751,-1,32,BENIGN
10.42.0.42-62.138.0.117-59057-80-6,10.42.0.42,59057,62.138.0.117,80,6,14/08/2017 05:23:14,1061,4060,151.5714286,580,980.8794587,2.681568526,4969313,0,0,0,1,0,0,65535,258,32,SMSMALWARE_MAZARBOT
198.35.26.96-10.42.0.151-443-34941-6,10.42.0.151,34941,198.35.26.96,443,6,24/08/2017 02:53:56,0,0,0,0,0,464.8280136,6393,0,0,0,0,1,0,4426,-1,32,RANSOMWARE_SIMPLOCKER
10.42.0.151-10.42.0.1-20714-53-17,10.42.0.151,20714,10.42.0.1,53,17,28/06/2017 02:28:43,39,96,39,96,86872.58687,1287.001287,1554,0,0,0,0,0,0,-1,-1,32,SCAREWARE_FAKEAPPAL
180.163.251.231-10.42.0.42-80-33328-6,10.42.0.42,33328,180.163.251.231,80,6,8/7/2017 6:49,488,253,162.6666667,84.33333333,1435.918503,11.62687047,256937,0,0,0,1,0,0,65535,30,20,BENIGN
172.217.7.196-10.42.0.211-443-52531-6,10.42.0.211,52531,172.217.7.196,443,6,15/06/2017 04:02:11,0,0,0,0,0,0.352601808,8377949,0,0,0,0,1,1,349,-1,32,ADWARE_YOUMI
203.205.158.53-10.42.0.211-80-35796-6,10.42.0.211,35796,203.205.158.53,80,6,5/8/2017 4:45,0,0,0,0,0,23.77103737,84136,0,0,0,0,1,0,1567,-1,32,BENIGN
10.42.0.211-77.234.44.79-34352-443-6,10.42.0.211,34352,77.234.44.79,443,6,11/7/2017 2:17,31,0,7.75,0,1.443078692,0.232754628,21426505,0,0,0,0,1,0,1595,0,32,SMSMALWARE_PLANKTON
203.90.242.126-10.42.0.211-443-50088-6,10.42.0.211,50088,203.90.242.126,443,6,8/8/2017 9:04,0,0,0,0,0,8.330521782,240081,0,0,0,0,1,1,1595,244,32,BENIGN
10.42.0.151-64.71.142.96-51346-80-6,10.42.0.151,51346,64.71.142.96,80,6,14/06/2017 05:01:35,0,0,0,0,0,0.132661606,30071958,0,0,0,1,0,0,65535,29,20,ADWARE_SHUANET
183.79.248.124-10.42.0.151-443-53682-6,10.42.0.151,53682,183.79.248.124,443,6,5/8/2017 4:56,327,5244,32.7,582.6666667,5401.328081,18.42133074,273979,0,0,0,1,0,0,65535,32,32,BENIGN
10.42.0.151-123.125.29.220-47014-80-6,10.42.0.151,47014,123.125.29.220,80,6,7/7/2017 5:15,0,0,0,0,0,8.095297846,247057,0,0,0,0,1,0,1369,135,20,BENIGN
172.217.10.77-10.42.0.42-443-56974-6,10.42.0.42,56974,172.217.10.77,443,6,7/8/2017 7:49,0,0,0,0,0,972.7626459,2056,0,0,0,0,1,0,1681,-1,32,BENIGN
10.42.0.211-121.12.98.64-35601-80-6,10.42.0.211,35601,121.12.98.64,80,6,9/8/2017 4:34,1092,23025,99.27272727,1151.25,1618.304631,2.080169323,9984625,0,0,0,1,0,0,65535,527,20,BENIGN
10.42.0.211-23.203.97.176-37878-80-6,10.42.0.211,37878,23.203.97.176,80,6,7/7/2017 4:53,0,0,0,0,0,84.79247043,23587,0,0,0,0,1,1,8170,1522,32,BENIGN
10.42.0.42-23.253.126.58-47071-80-6,10.42.0.42,47071,23.253.126.58,80,6,29/06/2017 09:00:22,0,0,0,0,0,1.844501173,1084304,0,0,0,0,1,1,1369,-1,32,SCAREWARE_FAKEAV
172.217.7.163-10.42.0.151-443-53769-6,172.217.7.163,443,10.42.0.151,53769,6,21/08/2017 11:20:33,55,0,27.5,0,1447368.421,52631.57895,38,0,1,0,0,1,0,170,-1,32,RANSOMWARE_WANNALOCKER
174.35.73.199-10.42.0.42-80-51765-6,10.42.0.42,51765,174.35.73.199,80,6,25/08/2017 09:03:26,355,32223,35.5,1239.346154,4788.801337,5.291818041,6741118,0,0,0,1,0,0,65535,676,32,RANSOMWARE_SVPENG
10.42.0.42-98.139.199.204-56764-443-6,10.42.0.42,56764,98.139.199.204,443,6,4/7/2017 4:48,31,0,31,0,1107142.857,71428.57143,28,0,1,0,0,1,0,251,251,32,BENIGN
180.76.150.180-10.42.0.211-80-40347-6,10.42.0.211,40347,180.76.150.180,80,6,25/08/2017 03:29:14,0,0,0,0,0,1000000,2,0,0,0,0,1,0,1390,-1,32,RANSOMWARE_LOCKERPIN
172.217.3.99-10.42.0.42-443-54152-6,10.42.0.42,54152,172.217.3.99,443,6,28/08/2017 01:24:01,443,4173,55.375,596.1428571,178.5637333,0.580254766,25653051,0,0,0,1,0,0,65535,175,32,RANSOMWARE_SVPENG
10.42.0.151-52.84.134.211-43288-443-6,10.42.0.151,43288,52.84.134.211,443,6,22/08/2017 09:04:48,31,0,31,0,794871.7949,51282.05128,39,0,1,0,0,1,0,126,126,32,RANSOMWARE_WANNALOCKER
180.149.135.239-10.42.0.42-80-47797-6,10.42.0.42,47797,180.149.135.239,80,6,2/7/2017 2:54,0,0,0,0,0,0.576545772,9138813,0,0,0,1,0,0,65535,14600,20,BENIGN
10.42.0.151-103.235.46.212-44978-443-6,10.42.0.151,44978,103.235.46.212,443,6,23/06/2017 09:05:25,0,0,0,0,0,0.067127875,29793882,0,0,0,0,1,1,1369,-1,20,SCAREWARE_AVFORANDROID
172.217.9.238-10.42.0.211-443-56227-6,172.217.9.238,443,10.42.0.211,56227,6,4/8/2017 12:21,0,0,0,0,0,11.98465964,246632,0,0,0,0,1,1,375,1904,32,BENIGN
10.42.0.42-52.84.29.154-43861-443-6,10.42.0.42,43861,52.84.29.154,443,6,8/7/2017 4:14,1052,3278,131.5,364.2222222,22145.84548,86.94673745,54094,0,0,0,1,0,0,65535,122,32,BENIGN
192.229.173.173-10.42.0.211-80-48345-6,10.42.0.211,48345,192.229.173.173,80,6,5/8/2017 5:00,0,0,0,0,0,1.414387146,2083149,0,0,0,0,1,1,285,-1,32,BENIGN
10.42.0.211-115.239.210.141-51094-80-6,10.42.0.211,51094,115.239.210.141,80,6,19/06/2017 02:18:02,0,0,0,0,0,1.120349011,1785158,0,0,0,0,1,1,1789,-1,20,BENIGN
10.42.0.211-104.31.81.69-58302-80-6,10.42.0.211,58302,104.31.81.69,80,6,15/06/2017 03:08:08,162,1234661,0.248466258,1455.96816,20496.44016,24.89803012,650376,0,0,0,1,0,0,65535,30,20,ADWARE_GOOLIGAN
10.42.0.211-103.7.30.118-48765-80-6,10.42.0.211,48765,103.7.30.118,80,6,21/06/2017 03:49:27,0,0,0,0,0,0.635171074,3148758,0,0,0,0,1,0,1386,-1,32,BENIGN
10.42.0.151-52.84.40.47-36983-80-6,10.42.0.151,36983,52.84.40.47,80,6,14/06/2017 01:41:21,0,0,0,0,0,0.082457502,36332688,0,0,0,0,1,1,118,-1,32,ADWARE_SHUANET
10.42.0.211-104.192.110.245-34753-80-6,10.42.0.211,34753,104.192.110.245,80,6,4/8/2017 3:06,0,0,0,0,0,0.787481253,2539743,0,0,0,0,1,0,1388,-1,20,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,6/8/2017 4:51,0,0,0,0,0,0.027667702,56935338,0,0,0,0,0,0,-1,-1,0,BENIGN
10.42.0.211-10.42.0.1-64016-53-17,10.42.0.211,64016,10.42.0.1,53,17,22/06/2017 03:43:03,42,142,42,142,857.9848547,9.325922334,214456,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.211-10.42.0.1-53896-53-17,10.42.0.211,53896,10.42.0.1,53,17,4/8/2017 3:10,31,117,31,117,3120.453731,42.16829366,47429,0,0,0,0,0,0,-1,-1,32,BENIGN
203.205.147.229-10.42.0.211-80-52312-6,10.42.0.211,52312,203.205.147.229,80,6,4/8/2017 12:40,546,293,109.2,97.66666667,1061.947351,10.12583886,236917,0,0,0,1,0,0,65535,216,32,BENIGN
10.42.0.151-121.12.98.64-38010-80-6,10.42.0.151,38010,121.12.98.64,80,6,22/06/2017 11:13:39,0,0,0,0,0,0.079873659,25039544,0,0,0,0,1,1,1460,-1,20,BENIGN
10.42.0.42-104.193.88.109-35749-80-6,10.42.0.42,35749,104.193.88.109,80,6,4/8/2017 5:16,0,0,0,0,0,31.09114369,64327,0,0,0,0,1,0,1822,3981,32,BENIGN
10.42.0.42-115.239.210.141-51717-443-6,10.42.0.42,51717,115.239.210.141,443,6,5/7/2017 10:24,327,8168,19.23529412,453.7777778,786.6344556,3.240989517,9719040,0,0,0,1,0,0,65535,492,20,BENIGN
192.229.173.173-10.42.0.211-443-59961-6,10.42.0.211,59961,192.229.173.173,443,6,24/08/2017 12:09:35,0,0,0,0,0,0.716660163,2790723,0,0,0,0,1,0,1776,-1,32,RANSOMWARE_LOCKERPIN
10.42.0.151-106.39.162.36-45171-443-6,10.42.0.151,45171,106.39.162.36,443,6,28/06/2017 09:06:15,0,0,0,0,0,0.085560235,23375345,0,0,0,0,1,1,1552,-1,20,SCAREWARE_FAKEAPPAL
169.47.5.246-10.42.0.42-5222-45842-6,10.42.0.42,45842,169.47.5.246,5222,6,6/7/2017 8:55,927,679,26.48571429,23.4137931,13.52805842,0.539100709,42364139,0,1,0,0,1,0,1447,514,32,BENIGN
10.42.0.42-52.84.31.222-45329-443-6,10.42.0.42,45329,52.84.31.222,443,6,26/06/2017 11:54:31,0,0,0,0,0,0.19315475,30031767,0,0,0,1,0,0,65535,114,32,SCAREWARE_AVPASS
140.205.61.26-10.42.0.151-80-59234-6,10.42.0.151,59234,140.205.61.26,80,6,15/06/2017 04:27:49,0,0,0,0,0,1885.014138,1061,0,0,0,0,1,0,65535,-1,20,ADWARE_GOOLIGAN
10.42.0.211-10.42.0.1-49099-53-17,10.42.0.211,49099,10.42.0.1,53,17,28/06/2017 09:23:37,31,188,31,188,137.7160145,1.257680498,1590229,0,0,0,0,0,0,-1,-1,20,SCAREWARE_FAKEAPP
10.42.0.151-103.235.46.212-55212-443-6,10.42.0.151,55212,103.235.46.212,443,6,5/8/2017 2:05,1397,10418,87.3125,612.8235294,137.3765837,0.383700996,84986983,0,0,0,1,0,0,65535,876,20,BENIGN
172.217.12.130-10.42.0.42-443-60958-6,10.42.0.42,60958,172.217.12.130,443,6,5/7/2017 3:26,0,0,0,0,0,17.81499132,112265,0,0,0,0,1,1,404,-1,32,BENIGN
10.42.0.211-23.59.210.92-32901-443-6,10.42.0.211,32901,23.59.210.92,443,6,20/06/2017 05:12:03,0,31,0,15.5,1218.793002,117.9477098,25212,0,0,0,0,1,1,2636,1106,32,BENIGN
172.217.10.42-10.42.0.42-443-53240-6,10.42.0.42,53240,172.217.10.42,443,6,23/06/2017 11:56:42,460,4255,38.33333333,386.8181818,91.32870639,0.445505885,51404070,0,0,0,1,0,0,65535,340,32,SCAREWARE_AVPASS
216.58.219.228-10.42.0.42-443-39289-6,10.42.0.42,39289,216.58.219.228,443,6,30/06/2017 10:43:18,1255,678,313.75,135.6,13936.35276,64.88731237,77819,0,1,0,0,1,0,2391,618,32,SCAREWARE_FAKETAOBAO
202.77.129.185-10.42.0.151-80-36079-6,10.42.0.151,36079,202.77.129.185,80,6,14/06/2017 06:14:46,1641,0,328.2,0,669.7792422,3.265224825,1992041,0,0,0,1,0,0,65535,142,20,ADWARE_SHUANET
174.35.73.110-10.42.0.42-80-50066-6,174.35.73.110,80,10.42.0.42,50066,6,23/06/2017 11:14:01,0,0,0,0,0,285714.2857,7,0,0,0,0,1,0,679,-1,32,SCAREWARE_AVPASS
10.42.0.151-10.42.0.1-19059-53-17,10.42.0.151,19059,10.42.0.1,53,17,21/06/2017 10:40:15,38,84,38,84,390.3038291,6.398423428,312577,0,0,0,0,0,0,-1,-1,32,BENIGN
175.100.207.233-10.42.0.42-80-44641-6,175.100.207.233,80,10.42.0.42,44641,6,8/7/2017 12:03,0,0,0,0,0,903.3423668,2214,0,0,0,0,1,1,29,1369,20,BENIGN
10.42.0.151-72.30.3.43-52466-443-6,10.42.0.151,52466,72.30.3.43,443,6,13/06/2017 09:31:04,0,0,0,0,0,0.085165931,35193625,0,0,0,0,1,0,1641,-1,32,ADWARE_EWIND
10.42.0.1-10.42.0.42-53-33341-17,10.42.0.42,33341,10.42.0.1,53,17,30/06/2017 06:30:47,39,87,39,87,5131.964809,81.45975888,24552,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.151-52.84.134.181-50539-443-6,52.84.134.181,443,10.42.0.151,50539,6,4/7/2017 9:08,0,0,0,0,0,7.151132024,279676,0,0,0,0,1,0,122,1957,32,SMSMALWARE_JIFAKE
10.42.0.211-64.71.142.96-47081-80-6,10.42.0.211,47081,64.71.142.96,80,6,6/8/2017 6:58,1765,12274,160.4545455,1022.833333,1068.600027,1.750680292,12892595,0,0,0,1,0,0,65535,36,20,BENIGN
10.42.0.211-95.213.11.133-57600-443-6,10.42.0.211,57600,95.213.11.133,443,6,12/7/2017 1:34,568,152,94.66666667,38,62.87442484,0.873255901,10933145,0,0,0,1,0,0,65535,57,32,SMSMALWARE_SMSSNIFFER
172.217.10.67-10.42.0.42-443-59149-6,10.42.0.42,59149,172.217.10.67,443,6,22/06/2017 06:19:34,448,4192,56,524,126.5413742,0.436349566,36498936,0,0,0,1,0,0,65535,349,32,BENIGN
203.205.147.229-10.42.0.42-80-56791-6,203.205.147.229,80,10.42.0.42,56791,6,4/7/2017 5:12,0,0,0,0,0,421.7629692,4742,0,0,0,0,1,1,54,1386,32,BENIGN
172.217.12.174-10.42.0.211-443-38242-6,10.42.0.211,38242,172.217.12.174,443,6,29/08/2017 05:38:58,31,0,10.33333333,0,0.51604893,0.066586959,59989600,0,0,0,0,1,1,192,0,32,RANSOMWARE_CHARGER
